repo,sha,author,date,message
linguist,d3d62726ae8eb3580a69730ac478c4d323ade890,assassini,2013-07-01T18:38:22Z,"Added an exclusion pattern for a ""dependencies"" folder in the root directory"
linguist,cf15832504d40ef5e4072ac0b55adcb7e9eb5ad8,Tim Baumann,2013-06-29T10:28:43Z,add agda and literate agda support
linguist,fdc81d881882e8d3c6dd3af84d33232b9574922a,Ted Nyman,2013-06-24T20:32:07Z,Update LICENSE
linguist,764df07450e717e9a51ba6068fc4441e4e3c7e8b,Poren Chiang,2013-06-22T19:20:07Z,Include Qt/QML lanuage
linguist,68dfff60b5318f30a31d8f8dca9374af01f9f2e2,Duncan McGreggor,2013-06-21T21:39:04Z,Fixed typo (removed capitalization).
linguist,479871f0191fe6871e047eb0049237016465ffa4,Duncan McGreggor,2013-06-21T21:23:31Z,Added support for LFE (Lisp Flavored Erlang).
linguist,10ec56e66771e5a459d954c444eca0365a5c384a,alisdair sullivan,2013-06-20T21:48:51Z,change css color representing erlang to slightly less horrendous
linguist,1e958a18f828a23340ddd1fce9a6f412eaab4c93,Ted Nyman,2013-06-19T20:31:26Z,Merge pull request #541 from hkdobrev/patch-1
linguist,9fa0f6cd6f0b9c9208f94a0eafdad8d157d28806,Ted Nyman,2013-06-19T20:31:08Z,Merge pull request #543 from jasonbot/master
linguist,4e339db911f7d3f1f7c44fd7450acc70e5b74a32,Ted Nyman,2013-06-19T20:30:45Z,Merge pull request #377 from rlsosborne/detect-xc-language
linguist,c1469b25a1646e63c4b1459545e2eaa72e1fb2a2,Haralan Dobrev,2013-06-18T14:02:34Z,Added .tmTheme as XML extension
linguist,ef6abed81a965db7bf25857837fd11fa2a1f1ec3,Jason Scheirer,2013-06-18T04:11:16Z,Languages.yml entries must be in alphabetical order
linguist,96473849e05c95059f0b35f56034c7bf464a7e45,Jason Scheirer,2013-06-18T00:30:10Z,Add .pyt as an extension for Python
linguist,b14e09af6b7226affafa2f019a61e6a13c6b051c,Paul Betts,2013-06-17T18:01:04Z,Merge pull request #215 from oxan/master
linguist,42050c4d129144c28c80a25c424a9dea221c9415,Andrew Kumanyaev,2013-06-17T17:48:39Z,Update languages.yml
linguist,84dc918729d7b9477fe1573b073071b8d96c37ca,Joshua Peek,2013-06-10T16:08:49Z,Linguist 2.7.0
linguist,032125b11438ba3d829068fe9a5ccc4a39d7792d,Joshua Peek,2013-06-10T16:06:18Z,Axe indexable?
linguist,b1a137135e0f820e43d33fc84e13e1202625b486,Joshua Peek,2013-06-10T15:58:33Z,Axe colorize_without_wrapper
linguist,1a53d1973a44ac2e88f11600f86f514dea508cd3,Joshua Peek,2013-06-10T15:39:59Z,ws
linguist,490afdddd1ded101860a8a9857a16f206bffc881,Joshua Peek,2013-06-10T15:37:55Z,some air
linguist,9822b153eb0287da340532bbae749b1863021a71,Joshua Peek,2013-06-10T15:36:56Z,ws
linguist,1af71c8945e765d5225ec1419f5441522b92b569,Chris Kuehl,2013-06-10T05:09:23Z,Add tests for PhoneGap/Cordova vendor exceptions.
linguist,acc1a56da459683cc9c3c26429cf3dd607075238,Chris Kuehl,2013-06-10T05:02:25Z,Add Cordova's/PhoneGap's JS device library as vendor exclusion.
linguist,bf4596c26db74131a903b82c8f39a3818700b44f,Ted Nyman,2013-06-10T04:48:11Z,Merge pull request #530 from github/not-really-mac
linguist,3e3fb0cdfe6839d89a8bf43b070bb9f11dde1766,Joshua Peek,2013-06-10T02:02:55Z,Say why
linguist,d907ab994047230a8e5749e7021520da9320d589,Joshua Peek,2013-06-10T02:02:11Z,"Kill mac_format check, buggy"
linguist,9c1d6e154cc564d82009b3ddcd54cfbf523383b3,Joshua Peek,2013-06-10T02:01:03Z,Always split lines on \n or \r
linguist,b5681ca5595378ea2952e056180c282feba0b57e,Joshua Peek,2013-06-10T02:00:20Z,Correct count
linguist,4b8f362eb7a92957bfebe99311d79cb5cc1c79ec,Joshua Peek,2013-06-10T01:53:48Z,Merge test cases
linguist,2e39d1d582b6569443efd388bd5698bcd623a128,Joshua Peek,2013-06-10T01:53:33Z,Rebuild samples
linguist,fa797df0c7689ae023cbeb5ab06bf7100e6201bd,Joshua Peek,2013-06-10T01:51:26Z,Note that BlobHelper is a turd
linguist,c7100be1399917dd9f9137a130a60d7ac934509f,Joshua Peek,2013-06-10T01:48:45Z,Make mac_format? private
linguist,91284e55300c4f7c6473ce576def88e89111bf0e,Joshua Peek,2013-06-10T01:45:59Z,Add failing test bad mac format
linguist,e5cf7ac764e79cb359ac6b0d9349fb95913eed6d,Patrick Reynolds,2013-06-07T03:44:52Z,bump version to include the new sample files
linguist,3ae785605ea48fbdc90ca4c1ef7a7d3a6f6046be,Patrick Reynolds,2013-06-07T03:40:12Z,Merge pull request #529 from github/more-samples
linguist,e7ac4e0a2998735ae7b0223524ac953490d686d0,Patrick Reynolds,2013-06-06T22:04:28Z,helpful comments
linguist,b275e53b0895e58add960ffe702df9ac773f95c3,Patrick Reynolds,2013-06-06T21:54:18Z,use LINGUIST_DEBUG to debug the Bayesian filter
linguist,f363b198e1fa18d7f7c485e854fd4c44c6b40aca,Patrick Reynolds,2013-06-06T21:53:16Z,"more and better samples for Nu, Racket, Scala"
linguist,37c5570cec17766ead6f240a1c4656eb5af1f3f4,Ted Nyman,2013-06-06T20:46:53Z,Merge pull request #528 from github/erlang-samples
linguist,2db2f5a46d4f21b95410fe448a84fd0401557a08,Patrick Reynolds,2013-06-06T20:24:25Z,"add erlang, more-complex shell examples"
linguist,e33f4ca96efa134fabcc846189c034b7ad909f59,Patrick Reynolds,2013-06-06T20:21:49Z,remove redundant OCaml extensions entry
linguist,246580fb43f2837b0e7bae1b3f9bd86a50736ed7,Ted Nyman,2013-05-31T21:27:00Z,Update README.md
linguist,fab34da3e7899ca7f38ad4a9e4ce498d96f99c5b,Aaron Puchert,2013-01-18T17:09:21Z,Added PostScript to languages.yml and a sample file.
linguist,a9a28ce58d5d1697e9bc8f45b7d93b0927aa0679,Matthew Fluet,2013-05-31T00:54:36Z,The .fun extension is commonly used for Standard ML.
linguist,f2b80a239fea35eea68850afdc6476a557a19863,Michael Mullis,2013-05-30T01:33:04Z,COBOL: move up in the sort order
linguist,c6d38ab647a3b3e876b02598a9af1d21b55c9470,Michael Mullis,2013-05-30T01:29:36Z,COBOL comes before Clojure and extensions must be sorted
linguist,420594874a7716aee9f2a24d74a7d98acdad72e0,Michael Mullis,2013-05-30T01:17:07Z,add COBOL language support
linguist,912f635d2a09284528424aef2acb5f70bf7dbe30,Ted Nyman,2013-05-27T20:38:13Z,Merge pull request #515 from Turbo87/jinja
linguist,4ae5dd360f2edc03319ef9efff6a2b7f24af976a,Tobias Bieniek,2013-05-27T20:05:17Z,Added .jinja extension to HTML+Django language
linguist,407c40f7d3101b650c8e731509cd049d31f9fcb8,Mark Otaris,2013-05-23T22:34:04Z,Add '.rbxs' extension for Lua files
linguist,329f9a0fc8f6cd27ddc9c9932b142fc344764a7c,Ted Nyman,2013-05-22T06:24:30Z,Merge pull request #503 from Drup/patch-1
linguist,d62257b149943e5dba2414306a992aa951b95f65,Ted Nyman,2013-05-22T06:22:56Z,Merge pull request #504 from wjlroe/riemann-configs-are-clojure
linguist,19539404a4f80253b4833c8d064b9c36c989d27d,Ted Nyman,2013-05-22T06:20:37Z,Merge pull request #510 from Gozala/wisp
linguist,9ee0523cadbc384b49ae500841c0899101bf280c,Irakli Gozalishvili,2013-05-21T21:03:16Z,Add wisp language support.
linguist,89bc82d9df5e09f057f4bc341d0f0c0e2a3548ae,Adam Ferguson,2013-05-16T17:21:58Z,Add samples for Jade and Scaml
linguist,30aa3fd5d6b5abae75d45eacd45ff4a1d9452c75,Adam Ferguson,2013-05-16T14:26:01Z,Add Jade and Scaml
linguist,846e84fc8cce0767cd73022f3d5b4fd628c0b5db,William Roe,2013-05-13T17:25:27Z,Recognise riemann.config files as Clojure files
linguist,cd006487b38a7483fdc933109d7c8ca847d399bd,Drup,2013-05-13T15:10:07Z,Add .eliom to ocaml extensions
linguist,597ce9adc36c433ecafbd8aea20dc68c3861cc6b,Ted Nyman,2013-05-11T06:26:13Z,Add Clojure and just use the existing Bash record
linguist,61040402df27462d915d44ae1818b446e8a07919,Ted Nyman,2013-05-11T06:23:10Z,Actually remove the languages
linguist,8013cd081aa86bbcd2317df4025ffd5b8f14fd5a,Ted Nyman,2013-05-11T06:22:27Z,"Based on current stats, add Shell, Coffeescript to popular; drop TeX, XML"
linguist,22cdb9ee90965a6cad96b4914be0d751a3632e84,Leushenko,2013-05-09T13:58:41Z,Added BlitzBasic
linguist,df448c0761ffd2a912d163e93b5eeab02b3c5230,Pat Pannuto,2013-05-06T22:06:43Z,Add support for nesC
linguist,99c296264ab320d41c6737b679cb57e005ed2ffa,Ted Nyman,2013-05-06T20:16:14Z,Merge pull request #483 from KevinT/master
linguist,ba51461604ee5de2de69766d2ec367cff8f4b19f,Ted Nyman,2013-05-03T08:16:01Z,Merge pull request #493 from josegonzalez/patch-1
linguist,6610d0dd46fbb0129d4876bf2d06ad3eb07e88a6,Ted Nyman,2013-05-03T08:15:12Z,Merge pull request #494 from josegonzalez/patch-2
linguist,3adc0e1b16fc79e190e97d9b57dfb3cd600331f1,Jose Diaz-Gonzalez,2013-04-30T18:54:41Z,Reorder extensions in order to pass tests
linguist,0a47b4865a87bcd512da86db426a8940d97dd542,Jose Diaz-Gonzalez,2013-04-30T18:50:51Z,Consider .factor-rc and .factor-boot-rc factor files. Closes #492
linguist,13f1a1fc7458de08f896f508f9863c75d2a18349,Jose Diaz-Gonzalez,2013-04-30T18:49:00Z,Consider .reek files as yaml
linguist,3ad129e6e6bdd19af95d5a8db2ec30aa98e34ff3,Ted Nyman,2013-04-29T05:38:07Z,Update samples.json
linguist,475e86580956a10dfc304ebda2f58502f268023c,Kevin Trethewey,2013-04-28T04:40:12Z,Added scriptcs file extention to C# section
linguist,1e93e98d308192270f8032b18f2350e49d84407b,marc hoffman,2013-04-27T20:57:33Z,Merge branch 'master' of git://github.com/github/linguist
linguist,d0034b4fb9f70b2506a89c1e6b3d16a7510e8150,marc hoffman,2013-04-27T20:55:57Z,"Oxygene language detection — drop lexer setting, as we now have a proper Oxygene lexer in pigments.rb"
linguist,0c3dcb0a9b7c634c780a5ce4eccbd3be6723211f,Ted Nyman,2013-04-27T13:01:33Z,Update color for UPC
linguist,3138fa79a09a3c58157dfbe42b36d7e6ece390d0,Ted Nyman,2013-04-27T13:00:17Z,Merge pull request #484 from waltherg/patch-1
linguist,c88170b6f6e699050dd9d4d8471ca29c6aee75ce,waltherg,2013-04-27T11:12:03Z,Added support for Unified Parallel C
linguist,3b79cf3cf26f8e978c2979e6c8c6157cf0bc7e4c,"Pointwise, Inc.",2013-04-24T16:30:00Z,Add lexer
linguist,f3ee7072a66198bd8d55d8f1cdee142e3f377259,Ted Nyman,2013-04-24T16:09:25Z,Merge pull request #479 from CodeBlock/gemfile-https
linguist,5b5d9da33c0b37f5f921cf9845336b8dee42cd54,Ted Nyman,2013-04-24T16:07:28Z,Merge pull request #477 from liluo/patch-1
linguist,dc1d17a0513172e251bdc7d800a362902601ef2b,Ricky Elrod,2013-04-21T04:35:13Z,Make Gemfile use https://rubygems.org
linguist,0bc28d9424b8fc6ed9336bc7b2f84d03ee37ed55,落,2013-04-19T07:33:02Z,added multi line comment flag for python
linguist,5b06a46451d536e82e1f825f7c7d266a3b2aaa95,"Pointwise, Inc.",2013-04-18T21:11:50Z,Added Glyph scripting language
linguist,8b5b8a9760d35c73cce894f72d2a3bd4c4fb653e,Ted Nyman,2013-04-17T06:20:24Z,Merge pull request #471 from mihaip/master
linguist,6c98bbf02cdb943e5be54de102f7bc0e600f9b43,Mihai Parparita,2013-04-17T05:14:50Z,Detect source files generated by the Protocol Buffer compiler
linguist,9f0964cd7d5fcda5277c83cc979e7fc2b188e2d9,Ted Nyman,2013-04-04T21:36:08Z,Merge pull request #461 from github/detect-csv
linguist,b68732f0c7bd3c9a005230aa6bc4bc84a60fd31b,Yaroslav Shirokov,2013-04-04T21:01:09Z,Add detection for CSV
linguist,15a746650c52be3fff23d03b7a8cd6776aa8b11a,marc hoffman,2013-04-03T11:20:50Z,Merge branch 'master' of https://github.com/github/linguist
linguist,b99abba27fd11c967836b7757fa29c5237bfd200,Ted Nyman,2013-04-02T02:57:47Z,Merge pull request #455 from github/axml
linguist,9c12823d387fb42311eab1bebd4edca4fccbecba,Ted Nyman,2013-04-02T02:56:38Z,Add axml extension to xml
linguist,28bee50e6a9058dab4321a1e3552e23241b8978b,Ted Nyman,2013-03-26T04:14:16Z,Merge pull request #451 from github/pdfs
linguist,4148ff1c29f2edc257ff8dab2f5304c5a531984b,Garen Torikian,2013-03-25T22:45:58Z,Add PDF detection
linguist,e408b5fbaa2e6cfc4f7b5cb254e31fc65f4db6e8,Giacomand,2013-03-25T16:26:14Z, * Trying this.
linguist,e26bf5a0d2529fab60b40b025d91e5846893fc83,Giacomand,2013-03-25T16:14:06Z, - Moving diff to after DM.
linguist,465d60ba86e8a1393b843a9b2cddbcd5f322419c,Giacomand,2013-03-25T16:07:19Z, * Missed setting the lexer to Text Only.
linguist,d5c3978a6edbc1d72f83f23964133e40149e6b13,Giacomand,2013-03-25T10:13:38Z, * Fixed a mis-formating.
linguist,d4312c05bfbdfa12c81fa33ab5bdb21c610fbb1f,Giacomand,2013-03-25T09:54:23Z, - Updated sample file.
linguist,7efad571767daa39b48993f070512c6c6127db2d,Giacomand,2013-03-25T09:49:00Z,Added:
linguist,009bff6cc26901bd394b64d7ca26ee67be2259ee,Ted Nyman,2013-03-23T04:37:22Z,Merge pull request #448 from github/update-db
linguist,c918c5b742cbb17909a9cdec559cb5a493f127d6,Ted Nyman,2013-03-23T04:35:02Z,Update samples
linguist,4a33b7ae8ecab7382dc788b02655b5762e090edd,Ted Nyman,2013-03-23T04:32:50Z,Merge pull request #150 from lparenteau/master
linguist,777952adcbbaa546142158f5e82af95d7a299d4c,Ted Nyman,2013-03-19T00:40:17Z,Merge pull request #446 from github/ceylon-as-ceylon-not-textonly
linguist,ef4c47347d935713b0b153906e788b588ecad325,Matthew McCullough,2013-03-18T22:34:37Z,Render Ceylon as Ceylon since it is now in Pygments
linguist,5e34315bb3b906cd5952f9606ec7ee3d1612215a,Ted Nyman,2013-03-18T19:50:19Z,Merge pull request #349 from tucnak/master
linguist,4f5624cd5f9853a48fd57b6d35399b3338b137b1,Illya Kovalevskyy,2013-03-17T23:40:40Z,Order is fixed
linguist,f76d64f9aa7872873a731b2367afc851ff0d032f,Illya Kovalevskyy,2013-03-17T23:36:19Z,Merge branch 'master' of github.com:github/linguist
linguist,4444b6daa17495799ee14da7ee70b652cac40dce,Ted Nyman,2013-03-17T23:14:59Z,Merge pull request #441 from rdeltour/xml-group
linguist,ec786b73bc0ad1b050e465439f9c551e0a2df372,Stuart P. Bentley,2013-03-16T20:51:08Z,Add Erlang rebar escript bundles to vendor.yml
linguist,7ca58f8dd90f55d2346ec988a4cee99a8f1872a2,Romain Deltour,2013-03-15T11:32:17Z,Remove XProc and XSLT from the group XML
linguist,58420f62d9bce89f286086a6af9f84653a95172b,Laurent Parenteau,2013-03-14T15:33:09Z,Merged with upstream.  Updated M (aka MUMPS) detection to use the new bayesian / samples method.
linguist,a20631af040b4901b7341839d9e76e31994adda3,Ted Nyman,2013-03-14T06:10:33Z,Merge pull request #373 from vincentwoo/patch-1
linguist,44995d6f62e23810c184b6306999df1c550c146f,Ted Nyman,2013-03-13T06:32:31Z,Merge pull request #438 from richo/bugs/sample_db
linguist,2d7dea2d976d162e61f3a3d43afe5ac477cd076e,richo,2013-03-13T04:10:02Z,Don't emit the diff if samples db is out of date
linguist,2cdbe64b665ddf6ccc744fd1abf7a7e8c95b5afe,richo,2013-03-13T04:09:51Z,Update samples db
linguist,030ad89a14d4d6568a754eff1cc350728cde740a,Ted Nyman,2013-03-12T08:09:13Z,Bump to 2.6.8
linguist,a34ee513c0b24120f2ab2611f20790ef815b1467,Ted Nyman,2013-03-12T08:07:50Z,Merge pull request #436 from github/ignore-test-fixtures
linguist,96d29b7662f148842486d46117786ccb7fcc8018,Ted Nyman,2013-03-12T08:06:26Z,Vendor test/fixtures
linguist,3f077ea71ecf4ff77604551279433f8cd8fa6e56,Ted Nyman,2013-03-12T01:39:03Z,Merge pull request #383 from REAS/master
linguist,de94b85c0d6482858103d4a32e66859d67f87917,Ted Nyman,2013-03-10T22:39:55Z,Merge pull request #295 from yandy/patch-1
linguist,1c771cc27dfac5792326608223e4ce3585b6fce6,Ted Nyman,2013-03-10T22:36:49Z,Remove sample for now until test structure changes
linguist,a41ec3a80162e881e66235e817dc4b00ccd0620b,Ted Nyman,2013-03-10T22:34:34Z,Merge pull request #321 from mndrix/patch-1
linguist,d9d9e01242ea46530bb820bf0913225c32eac311,Ted Nyman,2013-03-10T22:26:46Z,Update samples database
linguist,04abb5310a316da5dd6562b78c47fded5ee4d5a0,Ted Nyman,2013-03-10T22:25:02Z,Add .pluginspec sample
linguist,c7ed9bd7b3cac7bb2aaa5f76100b5476517cf48f,Ted Nyman,2013-03-10T22:23:14Z,Better regex
linguist,8aadb5eeaae97e5c58c7f1c2f160930abb5a4642,Ted Nyman,2013-03-10T22:22:17Z,Merge pull request #312 from HerbertKoelman/master
linguist,e4b559372856311cad6bf727cb87579bf1e4f866,Casey Reas,2013-03-09T00:10:34Z,"Add Processing to languages.yml, includes lexer: Java"
linguist,14d363b94236a4129523e02b59e06533bd5a480a,marc hoffman,2013-03-08T11:48:39Z,Oxygene language detection — trying if making .pas not the primary extension (which Delphi also has) fixes the build fail
linguist,f8c6277946925fabe77733cc7f1665e063946cda,marc hoffman,2013-03-08T11:21:51Z,"Oxygene language detection — now with ""text only"" lexer for now (why do we need this, other languages don't specify one)"
linguist,8254bcc3acece6bf46e7e969cbc4ae35e5cffa2e,marc hoffman,2013-03-08T11:13:56Z,Oxygene language detection
linguist,f8389f0d93244ea89b2dc591cd454fb0a512d580,Ted Nyman,2013-03-08T04:18:44Z,Bump to 2.6.7
linguist,af12db92768e983c81baa9d9c9f02b1e8c511628,Ted Nyman,2013-03-08T04:18:07Z,Update samples database
linguist,688a6bb58128b0fa69193f766eee9e652ac98549,Ted Nyman,2013-03-08T04:15:17Z,Don't include .inc.
linguist,a8b2b0a86b124537178b8a3c43df31876ccbaae0,Michael Galloy,2013-03-08T01:48:27Z,Adding Interactive Data Language (IDL) support.
linguist,5d5935965a481aeb108aecd82d30f5b57a6e680b,Ted Nyman,2013-03-08T01:26:14Z,Merge pull request #423 from gentoo90/nsis-lexer
linguist,f795b205825b150ee1745e74c9a3eb5e2896b250,Ted Nyman,2013-03-08T01:07:07Z,Merge pull request #391 from bfontaine/forth-samples
linguist,c2023d33b96aa78b66462c5bc587a1987b1fb3af,Ted Nyman,2013-03-07T22:12:07Z,Merge pull request #363 from dveeden/master
linguist,d9c375b74a2344aaf35faf8f7054ec13e38e4090,gentoo90,2013-03-07T20:39:16Z,Add .nsh extension
linguist,7179ec56efb41fa39b044de3aebfccccd69a20b9,gentoo90,2013-03-07T19:36:27Z,Add NSIS installer scripting language
linguist,26c850c37fe10334bf62befb8efc978b88d785a6,Ted Nyman,2013-03-07T03:59:33Z,Update samples.json to latest data
linguist,2023f35af7ece1df126b3961e2a53c40899bd408,Ted Nyman,2013-03-07T03:58:42Z,Merge pull request #396 from elehcim/master
linguist,c0a57dbd1b60883a031748bff7dc4b80de86fd1b,Ted Nyman,2013-03-07T03:57:45Z,Merge pull request #386 from rdeltour/xproc
linguist,78f072b46a1df6dfe597139624917110ae6e5d8a,Ted Nyman,2013-03-06T23:29:25Z,2.6.6
linguist,da515105975f2df3d1fc2c5897e6da85771d5f13,Ted Nyman,2013-03-06T23:28:55Z,Nix this generated check for now
linguist,47389cc8274d37e495a4faaa0c0d1ade00be6a93,Ted Nyman,2013-03-06T22:50:50Z,Update samples and bump to 2.6.5
linguist,f035203e1c1d72ae1757bc9cd9e117d5cdc67db2,Ted Nyman,2013-03-06T22:49:30Z,Bump to 2.6.4
linguist,083f6fc3b4ca08fd3106f565a47953e93f0ace0b,Ted Nyman,2013-03-06T22:47:44Z,Merge pull request #421 from rvanmil/master
linguist,d5bfe40f37bd4b378d32c21340e05ba740cf106c,Ted Nyman,2013-03-06T22:47:01Z,Fix deprecation warning
linguist,0b350defb566a6a8b8cf5a96883a593acde8542a,Ted Nyman,2013-03-06T22:44:02Z,Merge pull request #422 from brson/rust
linguist,88d040887527715dd04dd27e43534a64b77253e7,Ted Nyman,2013-03-06T22:42:46Z,Merge pull request #294 from DHowett/master
linguist,c7a155efefb720d8abf9eae1d8d9762968436944,Brian Anderson,2013-03-06T20:40:31Z,Turn on Rust lexing. Add a bigger sample
linguist,9187fffc48e5278c6c3fbd0b04080338dcf0b8f8,Dustin L. Howett,2013-03-06T20:34:42Z,Update samples.json to include Logos.
linguist,7d2603ceb7ff5fc8df777c9abda411d57869d98a,Dustin L. Howett,2012-11-22T03:47:07Z,Add support for the Logos language.
linguist,c5bb287c743020896071d95373417106b37616d8,René,2013-03-06T08:24:42Z,Add ABAP
linguist,6b6f5eaaff951aed4651c59e1502d6d5535139bf,Ted Nyman,2013-03-04T21:31:05Z,Remove out of date notes
linguist,f3fa2317a68c918842bccc15802801a19b83187a,Ted Nyman,2013-03-04T21:19:40Z,"Update samples.json, bump to 2.6.3"
linguist,d0961871960128cb010ada8cde9603ff2688b3c1,Ted Nyman,2013-03-04T20:40:10Z,Remove extra Forth extension
linguist,c5a3b345465de27c6f8a459c2dd78ced8a7fa214,Ted Nyman,2013-03-04T20:17:42Z,Merge pull request #419 from pborreli/typos
linguist,70eafb2ffcc28496dc85a96932090f6021c54a32,Pascal Borreli,2013-03-03T21:26:31Z,Fixed typos
linguist,983a3e60739225e84bd72ed2d0a98b356a397f0c,Ted Nyman,2013-03-03T07:19:10Z,Minor README fixes
linguist,fc8d2f641cbd0f601f1575b5c787e43fb7cd3394,Xidorn Quan,2013-03-02T06:27:51Z,Add samples and tests for minified CSS detection.
linguist,9a5f9a5e9b207122ed36b4148f6eb82352091ad2,Xidorn Quan,2013-03-02T05:15:42Z,Use space rate to distinguish minified files.
linguist,806369ce7f5a2307e66194ca6f0ba161ae74d579,Xidorn Quan,2013-03-01T12:50:49Z,Merge minified files detecting methods.
linguist,4398cda9a5a4dbca30551a656d6e4816e11f7034,Xidorn Quan,2013-03-01T08:15:56Z,Detect minified CSS files
linguist,cf6eeec22a4cdc53aee2748ddec4d90e6a12e084,Ted Nyman,2013-02-27T06:29:46Z,Merge pull request #408 from soimort/master
linguist,583e6fe2e82ec4eaa374313c644cb777e7031333,Mort Yao,2013-02-27T04:32:51Z,Add sample file for Literate CoffeeScript
linguist,500f8cd8696600c3a70f1ad99bcda5c8dd21886a,Brian Lopez,2013-02-27T01:43:24Z,bump version to 2.6.2
linguist,2e5866e6d8d5eb23e40a2adb4a5944a727ba1f1d,Brian Lopez,2013-02-27T01:42:33Z,Merge pull request #413 from github/bump-escape-utils
linguist,600648c8aff8b988cc3766d5b8bae6672f669b1e,Brian Lopez,2013-02-27T01:41:04Z,bump escape_utils
linguist,395f4375da24d0d35c181d96ee0f204d2c453bc0,Josh Bleecher Snyder,2013-02-27T00:05:55Z,Update samples
linguist,bb348c40388e391466bdce6b414be360e1fd46bb,Josh Bleecher Snyder,2013-02-27T00:02:59Z,Add Objective-C++ samples
linguist,1a4be4dfa06826f638f9068205e2cdd7f4b9cf3d,Josh Bleecher Snyder,2013-02-26T23:39:12Z,Add Objective-C++ to languages.yml
linguist,1ac51d22619d5a4bd58efd575d0694cbd81d57b6,Ted Nyman,2013-02-26T22:20:45Z,Merge pull request #410 from skalnik/remove-obj
linguist,1766123448a23a4e81b727a74534300fcdf14ba5,Mike Skalnik,2013-02-26T22:00:42Z,Fix typo in comment
linguist,5ea039a74e74bc5689dd69b0a6de3ece03278ceb,Mike Skalnik,2013-02-26T22:00:29Z,Remove OBJ files as support solids
linguist,0af1a49cbd4aaeab417e92eb88fb6fd14874ed97,Michele Mastropietro,2013-02-26T08:23:19Z,Added one more file
linguist,151b7d53b0ffaeba3397fce1362244f67c262ac1,Mort Yao,2013-02-26T01:51:42Z,Add support for Literate CoffeeScript
